club,last_name,first_name,position,base_salary,guaranteed_compensation,year
VAN,Reo-Coker,Nigel,D-M,200000.0,237362.5,2013
TOR,Rey,Alvaro,F,180000.0,204450.0,2013
LA,Ribeiro Da Silva,Leonardo,D,95000.0,95000.0,2013
POR,Richards,Brent,F,65625.0,73992.29,2013
TOR,Richter,Ryan,F,35125.0,35125.0,2013
POR,Ricketts,Donovan,GK,275000.0,300000.0,2013
DC,Riley,James,D,140000.0,145750.0,2013
RSL,Rimando,Nick,GK,200000.0,210833.33,2013
POR,Rincon,Sebastian,F,46500.0,46500.0,2013
POR,Ring,Brad,M,46500.0,46500.0,2013
CHI,Rios,Egidio,M,768000.0,768000.0,2013
MTL,Rivas,Nelson,D,75000.0,75000.0,2013
CHV,Rivera,Jose Manuel,F,116000.0,116000.0,2013
COL,Rivero,Martin,M,75000.0,75000.0,2013
TOR,Roberts,Quillan,GK,46500.0,46500.0,2013
NY,Robles,Luis,GK,75000.0,77500.0,2013
MTL,Rodriguez,Adrian Lopez,D,180000.0,180000.0,2013
MTL,Rodriguez,Maximiliano,M,35125.0,35125.0,2013
LA,Rogers,Robbie,F,90000.0,90000.0,2013
CHI,Rolfe,Chris,F,225000.0,248333.33,2013
MTL,Romero,Andres,F,48000.0,48000.0,2013
SEA,Rosales,Mauro,M,200000.0,225000.0,2013
SEA,Rose,Andy,M,46500.0,46500.0,2013
KC,Rosell,Oriol,M,110000.0,118750.0,2013
LA,Rowe,Brian,GK,46500.0,46500.0,2013
NE,Rowe,Kelyn,M,90000.0,171000.0,2013
LA,Rugg,Charlie,F,35125.0,35125.0,2013
KC,Ruiz,Brendan,D,35125.0,35125.0,2013
DC,Ruiz,Carlos,F,75000.0,75000.0,2013
VAN,Rusin,Brad,D,120000.0,120000.0,2013
TOR,Russell,Darel,M,99999.96,109874.96,2013
KC,Saad,Soony,F,46500.0,46500.0,2013
RSL,Saborio,Alvaro,F,360000.0,453333.33,2013
HOU,Salazar,Bryan,F,46500.0,47500.0,2013
RSL,Salcedo,Carlos,D,35125.0,35125.0,2013
VAN,Salgado,Omar,F,95000.0,136868.67,2013
SJ,Salinas,Shea,M,93975.0,100219.15,2013
NY,Sam,Lloyd,F,130000.0,130000.0,2013
CLB,Sanchez,Matias,M,190000.0,230000.0,2013
DAL,Sanchez,Richard,GK,46500.0,63500.0,2013
COL,Sanchez,Vincente,F,144000.0,186187.5,2013
RSL,Sandoval,Devon,F,35125.0,35125.0,2013
VAN,Sanvezzo,Camilo,F,210000.0,247500.0,2013
KC,Sapong,CJ,F,75000.0,92000.0,2013
DC,Saragosa,Marcelo,M,110000.0,110000.0,2013
HOU,Sarkodie,Kofi,D,100000.0,145500.0,2013
LA,Sarvas,Marcelo,M,157500.0,184375.0,2013
RSL,Saunders,Josh,GK,90000.0,95250.0,2013
CLB,Schoenfeld,Aaron,F,46500.0,46500.0,2013
RSL,Schuler,Chris,D,100000.0,117000.0,2013
SEA,Scott,Zach,D,50000.0,50000.0,2013
DC,Seaton,Michael,F,35125.0,38125.0,2013
CHI,Segares,Gonzalo,D,155000.0,168333.33,2013
DAL,Seitz,Chris,GK,90000.0,90000.0,2013
NY,Sekagya,Ibrahim,D,129999.96,158999.96,2013
NE,Sene,Saer,F,200000.0,211537.54,2013
COL,Serna,Dillon,M,46500.0,59500.0,2013
DC,Shanosky,Conor,D,75000.0,89218.83,2013
NE,Shuttleworth,Robert,GK,80004.0,84504.0,2013
DC,Silva,Luis,M,70400.0,105400.0,2013
POR,Silvestre,Mikael,D,180000.0,186666.67,2013
NE,Simms,Clyde,M,87500.0,90833.33,2013
KC,Sinovic,Seth,M-D,90000.0,96750.0,2013
CLB,Sloan,Shawn,M,35125.0,35125.0,2013
MTL,Smith,Blake,M,46500.0,80250.0,2013
NE,Smith,Donnie,M,35125.0,35125.0,2013
COL,Smith,Jamie,M,46500.0,46500.0,2013
NE,Soares,AJ,D,103345.0,143345.0,2013
NE,Soffner,Luis,GK,35125.0,35125.0,2013
LA,Sorto,Oscar,D,46500.0,48375.0,2013
CHV,Soto,Josue,M,35125.0,35125.0,2013
CHI,Soumare,Bakary,D,310000.0,350000.0,2013
CLB,Speas,Ben,F,62000.0,62000.0,2013
NY,Steele,Jonny,M,99996.0,107746.0,2013
LA,Stephens,Michael,M,84755.0,106005.0,2013
RSL,Stephenson,Khari,M,77500.0,81958.33,2013
RSL,Stertzer,John,M,46500.0,75250.0,2013
SJ,Stewart,Jordan,M-D,108000.0,108000.0,2013
COL,Sturgis,Nathan,D-M,93712.5,97962.5,2013
POOL,Stuver,Brad,GK,35125.0,35125.0,2013
DC,Syamsir,Alam,M,46500.0,46500.0,2013
HOU,Taylor,Jermaine,D,160000.0,169500.0,2013
CLB,Tchani,Tony,M,130000.0,155000.0,2013
VAN,Teibert,Russell,M,60000.0,65600.0,2013
COL,Thomas,Hendry,M,180000.0,200000.0,2013
TOR,Thomas,Michael,M,57750.0,60713.21,2013
VAN,Thomas,Simon,GK,35125.0,35125.0,2013
CHI,Thompson,Wells,M,105000.0,113125.0,2013
DC,Thorrington,John,M,150000.0,150000.0,2013
NE,Tierney,Chris,D-M,82265.63,83932.29,2013
MTL,Tissot,Maxim,D,35125.0,35125.0,2013
NE,Toja,Juan,M-F,275000.0,295000.0,2013
DAL,Top,Jonathan,F,46500.0,46500.0,2013
CHI,Tornaghi,Paolo,GK,46500.0,46500.0,2013
CHV,Torres,Erick,F,129996.0,129996.0,2013
COL,Torres,Gabriel,F,264000.0,276500.0,2013
PHI,Torres,Roger,M,121968.0,125093.0,2013
DC,Townsend,Casey,F,56650.0,91650.0,2013
SJ,Tracy,Marcus,F,46500.0,46500.0,2013
SEA,Traore,Djimi,D,120000.0,120000.0,2013
CLB,Trapp,Wil,M,100000.0,127000.0,2013
POR,Tucker-Gangnes,Dylan,D,35125.0,35125.0,2013
MTL,Ubiparipovic,Sinisa,M,57750.0,57750.0,2013
DAL,Ulloa,Victor,M,46500.0,49000.0,2013
POR,Urruti,Maximiliano,F,200000.04,200000.04,2013
PHI,Valdes,Carlos,D,321000.0,321000.0,2013
POR,Valencia,Jose Adolfo,F,50000.0,65000.0,2013
MTL,Valentin,Zarek,D,100000.0,152000.0,2013
POR,Valeri,Diego,M,400000.0,400000.0,2013
RSL,Velasquez,Sebastian,M,46500.0,46500.0,2013
CLB,Viana,Agustin,D-M,105000.0,131666.67,2013
CHI,Videira,Michael,M,46500.0,47125.0,2013
CHV,Villafana,Jorge,F,69300.0,70966.67,2013
LA,Villarreal,Joseph,M,46500.0,48375.0,2013
CLB,Wahl,Tyson,D,76000.0,80666.67,2013
LA,Walker,Kenney,M,46500.0,46500.0,2013
COL,Wallace,Anthony,D-M,66563.7,66563.7,2013
POR,Wallace,Rodney,M-D,125000.0,150000.0,2013
MTL,Warner,Collen,M-F,110000.0,137500.0,2013
DAL,Warshaw,Bobby,D,50820.0,62070.0,2013
CLB,Warzycha,Konrad,M,46500.0,46500.0,2013
VAN,Watson,Matt,M,68250.0,79251.98,2013
DAL,Watson,JeVaughn,M,100000.0,116875.0,2013
RSL,Watson-Siriboe,Kwame,D,53240.0,53240.0,2013
HOU,Weaver,Cam,F,100000.0,108406.67,2013
TOR,Welshman,Emery,F,46500.0,46500.0,2013
MTL,Wenger,Andrew,D/F,120000.0,222000.0,2013
PHI,Wheeler,Aaron,F,46500.0,46500.0,2013
DC,White,Ethan,D,75000.0,91000.0,2013
TOR,Wiedeman,Andrew,F,55000.0,65000.0,2013
CLB,Williams,Josh,D,52313.0,52313.0,2013
PHI,Williams,Sheanon,F,105000.0,110500.0,2013
DC,Willis,Joe,GK,46500.0,46500.0,2013
RSL,Wingert,Chris,D,160598.0,167598.0,2013
CLB,Withrow,Daniel,GK,35125.0,35125.0,2013
SJ,Wondolowski,Chris,M,550000.0,600000.0,2013
DAL,Woodberry,London,D,46500.0,46500.0,2013
NE,Woodbine,O'Brian,D,46500.0,49882.13,2013
DC,Woolard,Daniel,D,100000.0,100000.0,2013
NY,Wright-Phillips,Bradley,F,50000.04,92500.04,2013
COL,Wynne,Marvell,D,200000.0,285000.0,2013
SEA,Yedlin,DeAndre,D,50000.0,53500.0,2013
VAN,Young-Pyo,Lee,D,196900.0,231100.0,2013
SEA,Zakuani,Steve,F,135000.0,233000.0,2013
LA,Zardes,Gyasi,F,100000.0,173000.0,2013
SEA,Zavaleta,Eriq,F,65000.0,95600.0,2013
POR,Zemanski,Ben,M,73500.0,76000.0,2013
DAL,Zimmerman,Walker,D,75000.0,155100.0,2013
POR,Zizzo,Sal,F,76781.0,85987.77,2013
DAL,Zobeck,Kyle,GK,35125.0,35125.0,2013
KC,Zusi,Graham,F-M,350000.0,383250.0,2013
DAL,Acosta,Kellyn,M,55000.0,79000.0,2014
VAN,Adekugbe,Samuel,D,50000.0,55000.0,2014
POR,Adi,Fanendo,F,580800.0,593300.0,2014
COL,Agbossoumonde,Gale,D,48825.0,55491.67,2014
DAL,Akindele,Tesho,F,48500.0,48500.0,2014
NE,Akpan,Andre,F,48500.0,51333.33,2014
VAN,Alderson,Bryce,M,100000.0,115000.0,2014
CHI,Alex,,M,123750.0,133700.0,2014
NY,Alexander,Eric,M,115000.0,128750.0,2014
POR,Alhassan,Kalif,M,120000.0,120000.0,2014
RSL,Allen,Jordan,M/F,80000.0,90000.0,2014
SEA,Alonso,Osvaldo,M,400000.0,400000.0,2014
NE,Alston,Kevin,D,125000.0,143333.33,2014
COL,Alvarez,Carlos,M,73150.0,108150.0,2014
ORL,Alvarez,Yordany,M,48500.0,56000.0,2014
CHI,Amarikwa,Quincy,F,60000.0,60000.0,2014
CHI,Anangono,Juan Luis,F,175000.0,175000.0,2014
SEA,Anibaba,Jalil,D,119620.0,159620.0,2014
CLB,Anor,Bernardo,M,48825.0,48825.0,2014
SEA,Apam,Onyekachi,D,60000.0,60000.0,2014
TOR,Aparicio,Manuel,M,36504.0,36504.0,2014
HOU,Arena,Anthony,D,36504.0,36504.0,2014
COL,Armstrong,David,M,36504.0,36504.0,2014
DC,Arnaud,Davy,M,212500.0,212500.0,2014
CLB,Arrieta,Jairo,F,135000.0,135000.0,2014
HOU,Ashe,Corey,M,165000.0,174750.0,2014
DC,Attakora,Nana,D,62500.0,65575.52,2014
RSL,Attinella,Jeff,GK,48825.0,48825.0,2014
CHV,Avila,Eric,M,115000.0,135000.0,2014
SEA,Azira,Michael,D,48504.0,51147.54,2014
CLB,Baiden,Kingsley,M,36504.0,36504.0,2014
RSL,Balchan,Rich,D,48500.0,48500.0,2014
VAN,Ballouchy,Mehdi,M,65000.0,65000.0,2014
SJ,Barklage,Brandon,M,65000.0,68415.21,2014
NE,Barnes,Darrius,D,80000.0,86666.67,2014
HOU,Barnes,Giles,M,230000.0,241158.33,2014
CHV,Barrera,Leandro,F,50000.0,50000.0,2014
SEA,Barrett,Chad,F,80000.0,85000.0,2014
CLB,Barson,Chad,D,48825.0,48825.0,2014
HOU,Beasley,DaMarcus,D,750000.0,779166.67,2014
RSL,Beckerman,Kyle,M,350000.0,378750.0,2014
CLB,Bedell,Adam,F,36504.0,36504.0,2014
VAN,Beitashour,Steven,D,170000.0,177166.67,2014
TOR,Bekker,Kyle,M,51150.0,77400.0,2014
MTL,Beland-Goyette,Louis,M,36504.0,36504.0,2014
RSL,Beltran,Anthony,D,186450.0,186450.0,2014
TOR,Bendik,Joe,GK,140000.0,147375.0,2014
NE,Bengtson,Jerry,F,144000.0,144000.0,2014
DAL,Benitez,Jair,D,97875.0,97875.0,2014
SJ,Bernardez,Victor,D,100008.0,141608.0,2014
COL,Berner,John,GK,36500.0,36500.0,2014
MTL,Bernier,Patrice,F-M,165000.0,205000.0,2014
PHI,Berry,Austin,D,86994.0,101994.0,2014
KC,Besler,Matt,D,600000.0,633250.0,2014
KC,Bieler,Claudio,F,225000.0,225000.0,2014
SJ,Bingham,David,GK,85910.0,130285.0,2014
DC,Birnbaum,Steven,D,55000.0,85000.0,2014
MTL,Bissue,James,F,48500.0,48500.0,2014
NY,Bitolo,Ambroise,D,36500.0,36500.0,2014
PHI,Blake,Andre,GK,75000.0,113000.0,2014
TOR,Bloom,Mark,D,48825.0,48825.0,2014
CHV,Bocanegra,Carlos,D,300000.0,333333.33,2014
CHV,Bolanos,Luis,F,48504.0,48504.0,2014
PHI,Bone,Corben,M,48825.0,51325.0,2014
HOU,Boniek Garcia,Oscar,F,199992.0,258742.0,2014
RSL,Borchers,Nat,D,225000.0,236968.75,2014
,Borja,Carlos,D,52313.0,52313.0,2014
CHV,Borja,Felix,F,48504.0,48504.0,2014
DC,Boswell,Bobby,D,189666.6,189666.6,2014
NY,Bover,Ruben,M,36500.0,36500.0,2014
SEA,Bowen,Tristan,F,65000.0,70000.0,2014
TOR,Bradley,Michael,M,6000000.0,6500000.0,2014
NYCFC,Brovsky,Jeb,M,115000.0,119000.0,2014
PHI,Brown,Brian,F,48504.0,53004.0,2014
COL,Brown,Deshorn,F,75000.0,123000.0,2014
HOU,Bruin,Will,F,127500.0,172500.0,2014
HOU,Brunner,Eric,D,130000.0,130625.0,2014
COL,Buddle,Edson,F,325000.0,325000.0,2014
NE,Bunbury,Teal,F,135000.0,233000.0,2014
COL,Burch,Marc,D,85000.0,85000.0,2014
CHV,Burling,Bobby,D,115000.0,122500.0,2014
SJ,Busch,Jon,GK,173250.0,184583.33,2014
MTL,Bush,Evan,GK,48825.0,48825.0,2014
NY,Bustamante,Michael,M-D,48825.0,48825.0,2014
DAL,Cabrera,Walter,D,84000.0,96000.0,2014
NY,Cahill,Tim,M,3500000.0,3625000.0,2014
NE,Caldwell,Scott,M,52313.0,59813.0,2014
TOR,Caldwell,Steven,D,325000.0,364166.67,2014
CHV,Calvert,Caleb,F,55000.0,62500.0,2014
MTL,Camara,Hassoun,D/M,215000.0,226625.0,2014
VAN,Carducci,Marco,GK,36504.0,36504.0,2014
HOU,Carrasco,Servando,M,48825.0,48825.0,2014
PHI,Carreiro,Fred,M,65460.0,65460.0,2014
PHI,Carroll,Brian,M,185220.0,185220.0,2014
HOU,Cascio,Tony,M,71390.0,105140.0,2014
PHI,Casey,Conor,F,192500.0,192500.0,2014
DC,Caskey,Alex,M,48825.0,48825.0,2014
NY,Castano,Santiago,GK,36500.0,36500.0,2014
NE,Castillion,Geoffrey,F,276000.0,329033.33,2014
DAL,Castillo,Fabian,F,70000.0,76250.0,2014
SJ,Cato,Cordell,F,50400.0,50400.0,2014
ORL,Ceren,Darwin,M,50000.0,80437.5,2014
POR,Chara,Diego,M,170000.0,170000.0,2014
CHV,Chavez,Marvin,M,200000.0,200000.0,2014
NY,Christianson,Ian,M,48825.0,48825.0,2014
HOU,Clark,Ricardo,M,288000.0,321750.0,2014
CLB,Clark,Steven,GK,135000.0,138333.33,2014
VAN,Clarke,Caleb,F,60000.0,60000.0,2014
KC,Claros,Jorge,M,90000.0,90000.0,2014
HOU,Cochran,AJ,D,57500.0,73500.0,2014
CHI,Cochrane,Greg,D,48500.0,48500.0,2014
CHI,Cocis,Razvan,M,140004.0,146670.67,2014
KC,Collin,Aurelien,D,275000.0,281250.0,2014
NY,Convey,Bobby,M,137500.0,147500.0,2014
SEA,Cooper,Kenny,F,200000.0,265625.0,2014
CHV,Correa,Jose Erick,F,70000.0,70000.0,2014
DAL,Craft,Coy,F,48504.0,65587.33,2014
TOR,Creavalle,Warren,D,90000.0,100500.0,2014
MTL,Crepeau,Maxime,GK,48500.0,48500.0,2014
SJ,Cronin,Sam,M,185000.0,187500.0,2014
PHI,Cruz,Danny,M,125000.0,131666.67,2014
HOU,Cummings,Omar,F,250000.0,264000.0,2014
MTL,Danso,Mamadou,D,87500.0,87500.0,2014
NE,Davies,Charlie,F,75000.0,78940.63,2014
HOU,Davis,Brad,M,345000.0,392062.5,2014
VAN,Dean,Christian,D,80000.0,161000.0,2014
TOR,Defoe,Jermain,F,6000000.0,6180000.0,2014
LA,DeLaGarza,AJ,D,132500.0,155000.0,2014
DC,DeLeon,Nick,M,85690.0,120690.0,2014
CHV,Delgado,Marco,M,75000.0,77500.0,2014
SEA,Dempsey,Clint,F,4913004.0,6695188.75,2014
HOU,Deric,Tyler,GK,90000.0,97666.67,2014
TOR,DeRosario,Dwayne,M,137000.0,173000.0,2014
MTL,Di Vaio,Marco,F,1500000.0,2600000.0,2014
DAL,Diaz,Mauro,M,325000.0,411000.0,2014
TOR,Dike,Bright,F,60637.5,63575.0,2014
VAN,Diouf,Mamadou,F,48500.0,61000.0,2014
SJ,Djalo,Yannick,M,200000.0,300000.0,2014
LA,Donovan,Landon,F,4250000.0,4583333.33,2014
NE,Dorman,Andy,M,135000.0,135000.0,2014
KC,Dovale,Toni,D,180000.0,185000.0,2014
DC,Doyle,Conor,F,48500.0,49750.0,2014
HOU,Driver,Andrew,M,130000.0,144583.33,2014
MTL,Duka,Dilaver,M,165000.0,190000.0,2014
KC,Duke,Christian,D,36500.0,36500.0,2014
LA,Dunivant,Todd,D,140000.0,160750.0,2014
CHV,Dunn,Matthew,M,48500.04,48500.04,2014
NY,Duvall,Chris,D,36504.0,36504.0,2014
KC,Dwyer,Dom,F,80000.0,92500.0,2014
DC,Dykstra,Andrew,GK,48825.0,48825.0,2014
CHI,Earnshaw,Robert,F,204000.0,206250.0,2014
NY,Eckersley,Richard,D,255000.0,373333.33,2014
PHI,Edu,Maurice,M,650000.0,650000.0,2014
KC,Ellis,Kevin,D,48825.0,49575.0,2014
COL,Eloundou,Charles,F,48825.0,53825.0,2014
DAL,Escobar,Andres,F,625000.0,647000.0,2014
DC,Espindola,Fabian,F,150000.0,150000.0,2014
DC,Estrada,David,F,48825.0,48825.0,2014
SEA,Evans,Brad,F,267665.0,293666.25,2014
POR,Evans,Steven,M,48825.0,53825.0,2014
PHI,Fabinho,,D,96000.0,100500.0,2014
NE,Fagundez,Diego,F,110000.0,137200.0,2014
NE,Farrell,Andrew,D,95000.0,176000.0,2014
KC,Feilhaber,Benny,M,325000.0,337187.5,2014
PHI,Fernandes,Leo,M,48500.0,48500.0,2014
RSL,Fernandez,Eduardo,GK,36500.0,36500.0,2014
POR,Fernandez,Gaston,F,150000.0,150000.0,2014
DAL,Fernandez,Raul,GK,160000.0,247500.0,2014
VAN,Fernandez,Sebastian,M,143000.0,143000.0,2014
MTL,Ferrari,Matteo,D,300000.0,355475.0,2014
RSL,Findley,Robbie,F,215000.0,245500.0,2014
CLB,Finlay,Ethan,F,50847.5,65847.5,2014
CHV,Finley,Ryan,F,51150.0,78650.0,2014
POR,Fochive,George,M,36500.0,36500.0,2014
CHI,Fondy,Matthew,F,48500.0,48500.0,2014
SEA,Ford,Josh,GK,48500.0,50239.94,2014
SJ,Francis,Shaun,D,55000.0,57889.79,2014
CLB,Francis,Waylon,D,125000.0,153875.0,2014
CHI,Franco,Marco,D,36500.0,36500.0,2014
DC,Franklin,Sean,D,178333.32,209999.99,2014
SEA,Frei,Stefan,GK,150000.0,150000.0,2014
CLB,Friedman,Ross,D,36500.0,36500.0,2014
LA,Friend,Rob,F,85000.0,91000.0,2014
VAN,Froese,Kianz,M-F,44004.0,48504.0,2014
SJ,Fucito,Michael,MF,57750.0,60639.79,2014
PHI,Gaddis,Raymon,D,52313.0,52313.0,2014
MTL,Gagnon-Lapare,Jeremy,M,36504.0,40504.0,2014
CLB,Gall,Romain,M,48504.0,51885.93,2014
POR,Gallego,Bryan,D,36500.0,36750.0,2014
DAL,Garcia,Danny,M,55000.0,71000.0,2014
RSL,Garcia,Olmes,F,125000.0,125000.0,2014
LA,Garcia,Rafael,M,48825.0,48825.0,2014
,Gardner,Joshua,M,70000.0,70000.0,2014
LA,Gargan,Dan,D,48500.0,48500.0,2014
HOU,Garrido,Luis,M,150000.0,150000.0,2014
CLB,Gehrig,Eric,M,48825.0,48825.0,2014
CLB,George,Kevan,M,48825.0,48825.0,2014
RSL,Gil,Luis,M,220000.0,315083.33,2014
RSL,Glad,Justen,D,36500.0,47500.0,2014
POR,Gleeson,Jake,GK,66000.0,69493.44,2014
TOR,Goncalves,Jackson,D,150000.0,202500.0,2014
NE,Goncalves,Jose,D,450000.0,479375.0,2014
DAL,Gonzalez,Jesse,GK,48500.0,48500.0,2014
SEA,Gonzalez,Leonardo,D,150000.0,150000.0,2014
LA,Gonzalez,Omar,D,1000000.0,1250000.0,2014
MTL,Gonzalez,Santiago,M/F,50000.0,50000.0,2014
SJ,Goodson,Clarence,D,315000.0,342000.0,2014
LA,Gordon,Alan,F,185000.0,206666.67,2014
SJ,Gorlitz,Andreas,D,90000.0,99737.19,2014
RSL,Grabavoy,Ned,M,160000.0,175000.0,2014
RSL,Grossman,Cole,M,48825.0,48825.0,2014
KC,Gruenebaum,Andy,GK,85000.0,85000.0,2014
TOR,Hagglund,Nick,D,48500.0,48500.0,2014
SEA,Hahnemann,Marcus,GK,65000.0,65000.0,2014
COL,Hairston,Marlon,M,70000.0,93000.0,2014
TOR,Hall,Jeremy,D,105000.0,115000.0,2014
HOU,Hall,Tally,GK,200000.0,213500.0,2014
DC,Hamid,Bill,GK,100000.0,114750.0,2014
TOR,Hamilton,Jordan,F,60000.0,72500.0,2014
SJ,Harden,Ty,D,68250.0,71665.21,2014
POR,Harrington,Michael,M-D,125000.0,125000.0,2014
SJ,Harris,Atiba,M-F,181500.0,189775.0,2014
VAN,Harvey,Jordan,D,123750.0,123750.0,2014
DAL,Hedges,Matt,D,120000.0,120000.0,2014
TOR,Henry,Doneil,D,75000.0,87083.33,2014
NY,Henry,Thierry,F,3750000.0,4350000.0,2014
PHI,Hernandez,Cristhian,M,72500.0,74375.0,2014
SJ,Hernandez,Jason,D,210000.0,213333.33,2014
DAL,Hernandez,Moises,D,48825.0,50450.0,2014
CLB,Higuain,Federico,M-F,580000.0,744000.0,2014
COL,Hill,Kamani,M,48825.0,48825.0,2014
LA,Hoffman,Chandler,F,48500.0,48500.0,2014
DAL,Hollingshead,Ryan,M,48500.0,48500.0,2014
PHI,Hoppenot,Antoine,F,54450.0,54450.0,2014
HOU,Horst,David,D,70000.0,72750.0,2014
VAN,Hurtado,Erik,F/M,51150.0,86150.0,2014
CHV,Hurtado,Jhon Kennedy,D,210000.0,210000.0,2014
LA,Husidic,Baggio,M,90000.0,90000.0,2014
CHI,Ianni,Patrick,D,150000.0,150000.0,2014
NE,Imbongo,Dimitry,F,112500.0,122375.0,2014
DC,Inkoom,Samuel,D,84000.0,103875.0,2014
COL,Irwin,Clint,GK,75000.0,87000.0,2014
LA,Ishizaki,Stefan,M,200000.0,213000.0,2014
NE,Jackson,Larry,GK,36504.0,36504.0,2014
MTL,Jackson-Hamel,Anthony,F,36504.0,36504.0,2014
NYCFC,Jacobson,Andrew,M,180000.0,180000.0,2014
SJ,Jahn,Adam,F,48500.0,48500.0,2014
RSL,Jaime,Sebastian,F,216000.0,216000.0,2014
LA,Jamieson,Bradford,F,36500.0,36500.0,2014
CHV,Jean-Baptiste,Andrew,D,80000.0,95000.0,2014
DC,Jeffrey,Jared,M,65000.0,71200.0,2014
POR,Jewsbury,Jack,D,115000.0,132500.0,2014
CLB,Jimenez,Hector,M,75000.0,75000.0,2014
DAL,John,George,D,300000.0,326666.67,2014
DC,Johnson,Eddie,F,505000.0,613333.33,2014
HOU,Johnson,Jason,F,80000.0,121000.0,2014
CHI,Johnson,Sean,GK,250000.0,253000.0,2014
POR,Johnson,Will,F,300000.0,325000.0,2014
NE,Jones,Jermaine,M,3000000.0,3252500.0,2014
NE,Joseph,Shalrie,M,248500.0,294000.0,2014
CHI,Joya,Benji,M,48504.0,53504.0,2014
KC,Juliao,Igor,D,48500.0,48500.0,2014
CHI,Jumper,Hunter,D,48500.0,48500.0,2014
LA,Juninho,,M,325000.0,325000.0,2014
TOR,Junior,Gilberto,F,1145000.0,1205000.0,2014
KC,Kafari,Michael,M,36504.0,36504.0,2014
POR,Kah,Pa Modou,D,240000.0,245000.0,2014
CHV,Kaji,Akira,D,48504.0,48504.0,2014
ORL,Kaka,,M,6660000.0,7167500.0,2014
CHI,Kann,Alec,GK,48500.0,48500.0,2014
LA,Keane,Robbie,F,4500000.0,4500000.0,2014
DAL,Keel,Stephen,D,48825.0,48825.0,2014
DC,Kemp,Taylor,D,36504.0,36504.0,2014
KC,Kempin,Jonathan,GK,70000.0,77083.33,2014
CHV,Kennedy,Dan,GK,211750.0,213416.67,2014
NY,Kimura,Kosuke,D,105000.0,105000.0,2014
CHI,Kinney,Steven,D,48825.0,48825.0,2014
DC,Kitchen,Perry,D,143500.0,228950.0,2014
COL,Klute,Chris,D,75000.0,80144.1,2014
COL,Knight,Zat,D,120000.0,139583.33,2014
NE,Knighton,Brad,GK,78100.0,80700.0,2014
SJ,Knutsen,Billy,GK,36504.0,36504.0,2014
NE,Kobayashi,Daigo,M,125000.0,136666.67,2014
VAN,Koffie,Gershon,M,200000.0,211000.0,2014
TOR,Konopka,Chris,GK,60000.0,60000.0,2014
DC,Korb,Chris,D,90000.0,97298.33,2014
SJ,Koval,JJ,M,48500.0,48500.0,2014
SEA,Kovar,Aaron,M,48500.0,48700.0,2014
MTL,Krol,Krzysztof,D,153000.0,153000.0,2014
KC,Kronberg,Eric,GK,120000.0,120000.0,2014
VAN,Laba,Matias,M,300000.0,300000.0,2014
COL,LaBrocca,Nick,M,135000.0,153333.33,2014
NY,Lade,Connor,D,57750.0,61963.21,2014
PHI,Lahoud,Michael,M,99000.0,102333.33,2014
CLB,Lampson,Matt,GK,48825.0,48825.0,2014
CHI,Larentowicz,Jeff,D,245000.0,251000.0,2014
MTL,Larrea,Gorka,M,48500.04,48500.04,2014
PHI,Le Toux,Sebastian,M,250000.0,262812.5,2014
MTL,Lefevre,Wandrille,M,48500.0,48500.0,2014
SJ,Lenhart,Steven,F,250000.0,257500.0,2014
VAN,Leveron,Johnny,D,80000.0,91187.5,2014
VAN,Lewis,Andre,M,48500.0,53500.0,2014
HOU,Lisch,Michael,GK,36504.0,36504.0,2014
CHV,Lochhead,Tony,D,125000.0,125000.0,2014
SEA,Long,Aaron,M,36504.0,36504.0,2014
HOU,Lopez,Alexander,M,90000.0,110000.0,2014
RSL,Lopez,Benjamin,F,48500.0,51105.43,2014
KC,Lopez,Mikey,M,85000.0,157000.0,2014
TOR,Lovitz,Daniel,M,36504.0,36504.0,2014
SEA,Lowe,Damion,D,57500.0,68500.0,2014
DAL,Loyd,Zach,M,155000.0,176666.67,2014
NY,Lozano,Armando,D,120000.0,130000.0,2014
DAL,Luccin,Peter,M,75000.0,114333.33,2014
NY,Luyindula,Peguy,F,90000.0,90000.0,2014
PHI,MacMath,Zac,GK,120000.0,120000.0,2014
CHI,Magee,Mike,F,350000.0,417500.0,2014
PHI,Maidana,Cristian,F,185000.0,198750.0,2014
MTL,Mallace,Calum,M,50848.0,65848.0,2014
VAN,Manneh,Kekuta,F,70000.0,99500.0,2014
TOR,Mannella,Chris,M,36504.0,36504.0,2014
RSL,Mansally,Kenny,F,65000.0,72000.0,2014
MTL,Mapp,Justin,M,162250.0,174750.0,2014
PHI,Marquez,Richard,D,36504.0,36504.0,2014
SEA,Marshall,Chad,D,270000.0,286666.67,2014
DC,Martin,Collin,M,55000.0,69166.67,2014
COL,Martin,Jose,M,230000.0,261000.0,2014
MTL,Martins,Felipe,M,160000.0,192500.0,2014
SEA,Martins,Obafemi,F,1620000.0,1753333.33,2014
VAN,Mattocks,Darren,F,140000.0,232000.0,2014
RSL,Maund,Aaron,D,36500.0,40250.0,2014
PHI,Mbolhi,Rais,GK,240000.0,240000.0,2014
LA,McBean,Jack,F,48500.0,48500.0,2014
NE,McCarthy,Stephen,M,101332.0,132582.0,2014
NY,McCarty,Dax,M,200000.0,242500.0,2014
MTL,McInerney,Jack,F,230000.0,294166.67,2014
